zona,secao,sigla_partido,votos_legenda,votos_nominais
2,518,PSD,0,11
4,279,PSD,2,5
4,134,PSD,1,11
3,687,PSD,0,10
149,416,PSD,0,15
149,317,PSD,1,55
1,448,PSD,2,15
7,142,PSD,0,15
5,143,PSD,0,16
9,12,PSD,0,16
7,322,PSD,0,16
8,166,PSD,0,9
7,151,PSD,0,13
6,52,PSD,0,3
5,198,PSD,1,19
2,82,PSD,0,8
9,472,PSD,0,7
8,296,PSD,0,14
1,340,PSD,0,24
149,58,PSD,0,10
149,272,PSD,0,14
2,299,PSD,0,7
149,440,PSD,1,61
1,401,PSD,1,10
1,298,PSD,0,19
4,72,PSD,1,1
4,60,PSD,0,10
4,199,PSD,0,4
3,746,PSD,0,4
1,420,PSD,0,21
149,326,PSD,1,53
1,38,PSD,1,15
8,292,PSD,0,6
