,local,sigla_partido,EBAIRRNOMEOF,latitude,longitude,RPA,votos
1489,COLÉGIO GGE - PARNAMIRIM,PT,PARNAMIRIM,-8.03249667,-34.91178333,RPA3,186
1490,COLÉGIO GGE - PARNAMIRIM,PV,PARNAMIRIM,-8.03249667,-34.91178333,RPA3,52
1491,COLÉGIO GGE - PARNAMIRIM,REDE,PARNAMIRIM,-8.03249667,-34.91178333,RPA3,18
1492,COLÉGIO GGE - PARNAMIRIM,REPUBLICANOS,PARNAMIRIM,-8.03249667,-34.91178333,RPA3,51
1493,COLÉGIO GGE - PARNAMIRIM,SOLIDARIEDADE,PARNAMIRIM,-8.03249667,-34.91178333,RPA3,4
1494,COLÉGIO GRANDE PASSO,AVANTE,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,21
1495,COLÉGIO GRANDE PASSO,DC,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,16
1496,COLÉGIO GRANDE PASSO,MDB,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,62
1497,COLÉGIO GRANDE PASSO,MOBILIZA,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,10
1498,COLÉGIO GRANDE PASSO,NOVO,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,155
1499,COLÉGIO GRANDE PASSO,PC do B,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,36
1500,COLÉGIO GRANDE PASSO,PL,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,343
1501,COLÉGIO GRANDE PASSO,PP,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,37
1502,COLÉGIO GRANDE PASSO,PRD,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,13
1503,COLÉGIO GRANDE PASSO,PSB,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,225
1504,COLÉGIO GRANDE PASSO,PSD,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,95
1505,COLÉGIO GRANDE PASSO,PSDB,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,4
1506,COLÉGIO GRANDE PASSO,PSOL,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,60
1507,COLÉGIO GRANDE PASSO,PT,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,130
1508,COLÉGIO GRANDE PASSO,PV,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,18
1509,COLÉGIO GRANDE PASSO,REDE,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,63
1510,COLÉGIO GRANDE PASSO,REPUBLICANOS,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,249
1511,COLÉGIO GRANDE PASSO,SOLIDARIEDADE,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,3
1512,COLÉGIO GRANDE PASSO,UP,BOA VIAGEM,-8.14147996,-34.91296649,RPA6,2
1513,COLÉGIO IMACULADA CONCEIÇÃO,AVANTE,BARRO,-8.09285426,-34.94217156,RPA5,79
1514,COLÉGIO IMACULADA CONCEIÇÃO,CIDADANIA,BARRO,-8.09285426,-34.94217156,RPA5,2
1515,COLÉGIO IMACULADA CONCEIÇÃO,DC,BARRO,-8.09285426,-34.94217156,RPA5,48
1516,COLÉGIO IMACULADA CONCEIÇÃO,MDB,BARRO,-8.09285426,-34.94217156,RPA5,187
1517,COLÉGIO IMACULADA CONCEIÇÃO,MOBILIZA,BARRO,-8.09285426,-34.94217156,RPA5,25
1518,COLÉGIO IMACULADA CONCEIÇÃO,NOVO,BARRO,-8.09285426,-34.94217156,RPA5,302
1519,COLÉGIO IMACULADA CONCEIÇÃO,PC do B,BARRO,-8.09285426,-34.94217156,RPA5,79
1520,COLÉGIO IMACULADA CONCEIÇÃO,PCO,BARRO,-8.09285426,-34.94217156,RPA5,1
1521,COLÉGIO IMACULADA CONCEIÇÃO,PL,BARRO,-8.09285426,-34.94217156,RPA5,407
1522,COLÉGIO IMACULADA CONCEIÇÃO,PP,BARRO,-8.09285426,-34.94217156,RPA5,139
1523,COLÉGIO IMACULADA CONCEIÇÃO,PRD,BARRO,-8.09285426,-34.94217156,RPA5,25
1524,COLÉGIO IMACULADA CONCEIÇÃO,PSB,BARRO,-8.09285426,-34.94217156,RPA5,1599
1525,COLÉGIO IMACULADA CONCEIÇÃO,PSD,BARRO,-8.09285426,-34.94217156,RPA5,96
1526,COLÉGIO IMACULADA CONCEIÇÃO,PSDB,BARRO,-8.09285426,-34.94217156,RPA5,1
1527,COLÉGIO IMACULADA CONCEIÇÃO,PSOL,BARRO,-8.09285426,-34.94217156,RPA5,82
1528,COLÉGIO IMACULADA CONCEIÇÃO,PSTU,BARRO,-8.09285426,-34.94217156,RPA5,2
1529,COLÉGIO IMACULADA CONCEIÇÃO,PT,BARRO,-8.09285426,-34.94217156,RPA5,165
1530,COLÉGIO IMACULADA CONCEIÇÃO,PV,BARRO,-8.09285426,-34.94217156,RPA5,74
1531,COLÉGIO IMACULADA CONCEIÇÃO,REDE,BARRO,-8.09285426,-34.94217156,RPA5,31
1532,COLÉGIO IMACULADA CONCEIÇÃO,REPUBLICANOS,BARRO,-8.09285426,-34.94217156,RPA5,79
1533,COLÉGIO IMACULADA CONCEIÇÃO,SOLIDARIEDADE,BARRO,-8.09285426,-34.94217156,RPA5,4
1534,COLÉGIO IMACULADA CONCEIÇÃO,UP,BARRO,-8.09285426,-34.94217156,RPA5,3
1535,COLÉGIO INCENTIVO,AVANTE,AREIAS,-8.0921983,-34.9365547,RPA5,43
1536,COLÉGIO INCENTIVO,DC,AREIAS,-8.0921983,-34.9365547,RPA5,47
1537,COLÉGIO INCENTIVO,MDB,AREIAS,-8.0921983,-34.9365547,RPA5,210
1538,COLÉGIO INCENTIVO,MOBILIZA,AREIAS,-8.0921983,-34.9365547,RPA5,24
1539,COLÉGIO INCENTIVO,NOVO,AREIAS,-8.0921983,-34.9365547,RPA5,126
1540,COLÉGIO INCENTIVO,PC do B,AREIAS,-8.0921983,-34.9365547,RPA5,66
1541,COLÉGIO INCENTIVO,PL,AREIAS,-8.0921983,-34.9365547,RPA5,225
1542,COLÉGIO INCENTIVO,PP,AREIAS,-8.0921983,-34.9365547,RPA5,95
1543,COLÉGIO INCENTIVO,PRD,AREIAS,-8.0921983,-34.9365547,RPA5,28
1544,COLÉGIO INCENTIVO,PSB,AREIAS,-8.0921983,-34.9365547,RPA5,614
1545,COLÉGIO INCENTIVO,PSD,AREIAS,-8.0921983,-34.9365547,RPA5,74
1546,COLÉGIO INCENTIVO,PSDB,AREIAS,-8.0921983,-34.9365547,RPA5,6
1547,COLÉGIO INCENTIVO,PSOL,AREIAS,-8.0921983,-34.9365547,RPA5,41
1548,COLÉGIO INCENTIVO,PT,AREIAS,-8.0921983,-34.9365547,RPA5,107
1549,COLÉGIO INCENTIVO,PV,AREIAS,-8.0921983,-34.9365547,RPA5,49
1550,COLÉGIO INCENTIVO,REDE,AREIAS,-8.0921983,-34.9365547,RPA5,8
1551,COLÉGIO INCENTIVO,REPUBLICANOS,AREIAS,-8.0921983,-34.9365547,RPA5,68
1552,COLÉGIO INCENTIVO,UP,AREIAS,-8.0921983,-34.9365547,RPA5,1
1553,COLÉGIO JESUS CRUCIFICADO,AVANTE,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,112
1554,COLÉGIO JESUS CRUCIFICADO,CIDADANIA,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,4
1555,COLÉGIO JESUS CRUCIFICADO,DC,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,20
1556,COLÉGIO JESUS CRUCIFICADO,MDB,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,253
1557,COLÉGIO JESUS CRUCIFICADO,MOBILIZA,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,19
1558,COLÉGIO JESUS CRUCIFICADO,NOVO,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,193
1559,COLÉGIO JESUS CRUCIFICADO,PC do B,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,115
1560,COLÉGIO JESUS CRUCIFICADO,PL,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,311
1561,COLÉGIO JESUS CRUCIFICADO,PP,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,122
1562,COLÉGIO JESUS CRUCIFICADO,PRD,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,142
1563,COLÉGIO JESUS CRUCIFICADO,PSB,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,1215
1564,COLÉGIO JESUS CRUCIFICADO,PSD,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,151
1565,COLÉGIO JESUS CRUCIFICADO,PSDB,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,33
1566,COLÉGIO JESUS CRUCIFICADO,PSOL,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,109
1567,COLÉGIO JESUS CRUCIFICADO,PT,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,312
1568,COLÉGIO JESUS CRUCIFICADO,PV,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,115
1569,COLÉGIO JESUS CRUCIFICADO,REDE,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,37
1570,COLÉGIO JESUS CRUCIFICADO,REPUBLICANOS,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,154
1571,COLÉGIO JESUS CRUCIFICADO,SOLIDARIEDADE,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,9
1572,COLÉGIO JESUS CRUCIFICADO,UP,CAMPO GRANDE,-8.032209,-34.8815917,RPA2,1
1573,COLÉGIO JOAQUIM TÁVORA,AVANTE,MADALENA,-8.0553556,-34.90892749,RPA4,94
1574,COLÉGIO JOAQUIM TÁVORA,CIDADANIA,MADALENA,-8.0553556,-34.90892749,RPA4,6
1575,COLÉGIO JOAQUIM TÁVORA,DC,MADALENA,-8.0553556,-34.90892749,RPA4,20
1576,COLÉGIO JOAQUIM TÁVORA,MDB,MADALENA,-8.0553556,-34.90892749,RPA4,187
1577,COLÉGIO JOAQUIM TÁVORA,MOBILIZA,MADALENA,-8.0553556,-34.90892749,RPA4,16
1578,COLÉGIO JOAQUIM TÁVORA,NOVO,MADALENA,-8.0553556,-34.90892749,RPA4,274
1579,COLÉGIO JOAQUIM TÁVORA,PC do B,MADALENA,-8.0553556,-34.90892749,RPA4,75
1580,COLÉGIO JOAQUIM TÁVORA,PL,MADALENA,-8.0553556,-34.90892749,RPA4,385
1581,COLÉGIO JOAQUIM TÁVORA,PP,MADALENA,-8.0553556,-34.90892749,RPA4,133
1582,COLÉGIO JOAQUIM TÁVORA,PRD,MADALENA,-8.0553556,-34.90892749,RPA4,84
1583,COLÉGIO JOAQUIM TÁVORA,PSB,MADALENA,-8.0553556,-34.90892749,RPA4,1562
1584,COLÉGIO JOAQUIM TÁVORA,PSD,MADALENA,-8.0553556,-34.90892749,RPA4,176
1585,COLÉGIO JOAQUIM TÁVORA,PSDB,MADALENA,-8.0553556,-34.90892749,RPA4,4
1586,COLÉGIO JOAQUIM TÁVORA,PSOL,MADALENA,-8.0553556,-34.90892749,RPA4,152
1587,COLÉGIO JOAQUIM TÁVORA,PT,MADALENA,-8.0553556,-34.90892749,RPA4,314
1588,COLÉGIO JOAQUIM TÁVORA,PV,MADALENA,-8.0553556,-34.90892749,RPA4,69
1589,COLÉGIO JOAQUIM TÁVORA,REDE,MADALENA,-8.0553556,-34.90892749,RPA4,67
1590,COLÉGIO JOAQUIM TÁVORA,REPUBLICANOS,MADALENA,-8.0553556,-34.90892749,RPA4,87
1591,COLÉGIO JOAQUIM TÁVORA,SOLIDARIEDADE,MADALENA,-8.0553556,-34.90892749,RPA4,11
1592,COLÉGIO JOAQUIM TÁVORA,UP,MADALENA,-8.0553556,-34.90892749,RPA4,6
1593,COLÉGIO MARIA TEREZA,AVANTE,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,54
1594,COLÉGIO MARIA TEREZA,CIDADANIA,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,3
1595,COLÉGIO MARIA TEREZA,DC,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,38
1596,COLÉGIO MARIA TEREZA,MDB,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,249
1597,COLÉGIO MARIA TEREZA,MOBILIZA,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,14
1598,COLÉGIO MARIA TEREZA,NOVO,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,228
1599,COLÉGIO MARIA TEREZA,PC do B,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,59
1600,COLÉGIO MARIA TEREZA,PL,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,733
1601,COLÉGIO MARIA TEREZA,PP,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,139
1602,COLÉGIO MARIA TEREZA,PRD,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,24
1603,COLÉGIO MARIA TEREZA,PSB,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,647
1604,COLÉGIO MARIA TEREZA,PSD,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,167
1605,COLÉGIO MARIA TEREZA,PSDB,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,5
1606,COLÉGIO MARIA TEREZA,PSOL,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,85
1607,COLÉGIO MARIA TEREZA,PSTU,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,4
1608,COLÉGIO MARIA TEREZA,PT,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,242
1609,COLÉGIO MARIA TEREZA,PV,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,59
1610,COLÉGIO MARIA TEREZA,REDE,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,71
1611,COLÉGIO MARIA TEREZA,REPUBLICANOS,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,400
1612,COLÉGIO MARIA TEREZA,SOLIDARIEDADE,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,3
1613,COLÉGIO MARIA TEREZA,UP,BOA VIAGEM,-8.13261271,-34.91488849,RPA6,2
1614,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),AVANTE,ARRUDA,-8.02761169,-34.89039858,RPA2,71
1615,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),CIDADANIA,ARRUDA,-8.02761169,-34.89039858,RPA2,3
1616,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),DC,ARRUDA,-8.02761169,-34.89039858,RPA2,11
1617,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),MDB,ARRUDA,-8.02761169,-34.89039858,RPA2,114
1618,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),MOBILIZA,ARRUDA,-8.02761169,-34.89039858,RPA2,6
1619,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),NOVO,ARRUDA,-8.02761169,-34.89039858,RPA2,63
1620,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),PC do B,ARRUDA,-8.02761169,-34.89039858,RPA2,58
1621,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),PL,ARRUDA,-8.02761169,-34.89039858,RPA2,132
1622,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),PP,ARRUDA,-8.02761169,-34.89039858,RPA2,40
1623,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),PRD,ARRUDA,-8.02761169,-34.89039858,RPA2,56
1624,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),PSB,ARRUDA,-8.02761169,-34.89039858,RPA2,447
1625,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),PSD,ARRUDA,-8.02761169,-34.89039858,RPA2,159
1626,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),PSDB,ARRUDA,-8.02761169,-34.89039858,RPA2,4
1627,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),PSOL,ARRUDA,-8.02761169,-34.89039858,RPA2,32
1628,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),PT,ARRUDA,-8.02761169,-34.89039858,RPA2,79
1629,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),PV,ARRUDA,-8.02761169,-34.89039858,RPA2,76
1630,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),REDE,ARRUDA,-8.02761169,-34.89039858,RPA2,19
1631,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),REPUBLICANOS,ARRUDA,-8.02761169,-34.89039858,RPA2,70
1632,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),SOLIDARIEDADE,ARRUDA,-8.02761169,-34.89039858,RPA2,3
1633,COLÉGIO MODELO (ANTIGO QUADRA DO SANTA CRUZ FUTEBOL CLUBE),UP,ARRUDA,-8.02761169,-34.89039858,RPA2,1
1634,COLÉGIO MOTIVO,AVANTE,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,92
1635,COLÉGIO MOTIVO,CIDADANIA,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,2
1636,COLÉGIO MOTIVO,DC,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,51
1637,COLÉGIO MOTIVO,MDB,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,336
1638,COLÉGIO MOTIVO,MOBILIZA,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,20
1639,COLÉGIO MOTIVO,NOVO,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,486
1640,COLÉGIO MOTIVO,PC do B,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,113
1641,COLÉGIO MOTIVO,PCO,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,1
1642,COLÉGIO MOTIVO,PL,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,1054
1643,COLÉGIO MOTIVO,PP,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,120
1644,COLÉGIO MOTIVO,PRD,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,50
1645,COLÉGIO MOTIVO,PSB,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,815
1646,COLÉGIO MOTIVO,PSD,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,366
1647,COLÉGIO MOTIVO,PSDB,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,10
1648,COLÉGIO MOTIVO,PSOL,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,268
1649,COLÉGIO MOTIVO,PSTU,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,4
1650,COLÉGIO MOTIVO,PT,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,469
1651,COLÉGIO MOTIVO,PV,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,130
1652,COLÉGIO MOTIVO,REDE,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,98
1653,COLÉGIO MOTIVO,REPUBLICANOS,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,324
1654,COLÉGIO MOTIVO,SOLIDARIEDADE,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,10
1655,COLÉGIO MOTIVO,UP,IMBIRIBEIRA,-8.1166467,-34.9058835,RPA6,9
1656,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),AVANTE,CASA FORTE,-8.03261333,-34.92307667,RPA3,34
1657,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),CIDADANIA,CASA FORTE,-8.03261333,-34.92307667,RPA3,1
1658,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),DC,CASA FORTE,-8.03261333,-34.92307667,RPA3,16
1659,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),MDB,CASA FORTE,-8.03261333,-34.92307667,RPA3,261
1660,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),MOBILIZA,CASA FORTE,-8.03261333,-34.92307667,RPA3,11
1661,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),NOVO,CASA FORTE,-8.03261333,-34.92307667,RPA3,265
1662,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),PC do B,CASA FORTE,-8.03261333,-34.92307667,RPA3,136
1663,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),PCO,CASA FORTE,-8.03261333,-34.92307667,RPA3,1
1664,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),PL,CASA FORTE,-8.03261333,-34.92307667,RPA3,451
1665,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),PP,CASA FORTE,-8.03261333,-34.92307667,RPA3,57
1666,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),PRD,CASA FORTE,-8.03261333,-34.92307667,RPA3,40
1667,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),PSB,CASA FORTE,-8.03261333,-34.92307667,RPA3,469
1668,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),PSD,CASA FORTE,-8.03261333,-34.92307667,RPA3,222
1669,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),PSDB,CASA FORTE,-8.03261333,-34.92307667,RPA3,5
1670,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),PSOL,CASA FORTE,-8.03261333,-34.92307667,RPA3,317
1671,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),PSTU,CASA FORTE,-8.03261333,-34.92307667,RPA3,1
1672,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),PT,CASA FORTE,-8.03261333,-34.92307667,RPA3,319
1673,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),PV,CASA FORTE,-8.03261333,-34.92307667,RPA3,92
1674,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),REDE,CASA FORTE,-8.03261333,-34.92307667,RPA3,17
1675,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),REPUBLICANOS,CASA FORTE,-8.03261333,-34.92307667,RPA3,86
1676,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),SOLIDARIEDADE,CASA FORTE,-8.03261333,-34.92307667,RPA3,1
1677,COLÉGIO MOTIVO (ANTIGO MATER CHRISTI),UP,CASA FORTE,-8.03261333,-34.92307667,RPA3,4
1678,COLÉGIO MULTIPLO ENSINO,AVANTE,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,258
1679,COLÉGIO MULTIPLO ENSINO,DC,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,41
1680,COLÉGIO MULTIPLO ENSINO,MDB,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,468
1681,COLÉGIO MULTIPLO ENSINO,MOBILIZA,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,4
1682,COLÉGIO MULTIPLO ENSINO,NOVO,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,45
1683,COLÉGIO MULTIPLO ENSINO,PC do B,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,13
1684,COLÉGIO MULTIPLO ENSINO,PL,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,124
1685,COLÉGIO MULTIPLO ENSINO,PP,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,34
1686,COLÉGIO MULTIPLO ENSINO,PRD,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,12
1687,COLÉGIO MULTIPLO ENSINO,PSB,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,382
1688,COLÉGIO MULTIPLO ENSINO,PSD,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,51
1689,COLÉGIO MULTIPLO ENSINO,PSDB,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,1
1690,COLÉGIO MULTIPLO ENSINO,PSOL,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,42
1691,COLÉGIO MULTIPLO ENSINO,PT,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,87
1692,COLÉGIO MULTIPLO ENSINO,PV,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,44
1693,COLÉGIO MULTIPLO ENSINO,REDE,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,31
1694,COLÉGIO MULTIPLO ENSINO,REPUBLICANOS,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,40
1695,COLÉGIO MULTIPLO ENSINO,SOLIDARIEDADE,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,1
1696,COLÉGIO MULTIPLO ENSINO,UP,TEJIPIÓ,-8.08988501,-34.96537258,RPA5,4
1697,COLÉGIO MURAKAMI (ANTIGO NAP),AVANTE,CASA FORTE,-8.0323696,-34.9195133,RPA3,36
1698,COLÉGIO MURAKAMI (ANTIGO NAP),CIDADANIA,CASA FORTE,-8.0323696,-34.9195133,RPA3,2
1699,COLÉGIO MURAKAMI (ANTIGO NAP),DC,CASA FORTE,-8.0323696,-34.9195133,RPA3,6
1700,COLÉGIO MURAKAMI (ANTIGO NAP),MDB,CASA FORTE,-8.0323696,-34.9195133,RPA3,182
1701,COLÉGIO MURAKAMI (ANTIGO NAP),MOBILIZA,CASA FORTE,-8.0323696,-34.9195133,RPA3,8
1702,COLÉGIO MURAKAMI (ANTIGO NAP),NOVO,CASA FORTE,-8.0323696,-34.9195133,RPA3,195
1703,COLÉGIO MURAKAMI (ANTIGO NAP),PC do B,CASA FORTE,-8.0323696,-34.9195133,RPA3,111
1704,COLÉGIO MURAKAMI (ANTIGO NAP),PL,CASA FORTE,-8.0323696,-34.9195133,RPA3,364
1705,COLÉGIO MURAKAMI (ANTIGO NAP),PP,CASA FORTE,-8.0323696,-34.9195133,RPA3,46
1706,COLÉGIO MURAKAMI (ANTIGO NAP),PRD,CASA FORTE,-8.0323696,-34.9195133,RPA3,49
1707,COLÉGIO MURAKAMI (ANTIGO NAP),PSB,CASA FORTE,-8.0323696,-34.9195133,RPA3,456
1708,COLÉGIO MURAKAMI (ANTIGO NAP),PSD,CASA FORTE,-8.0323696,-34.9195133,RPA3,129
1709,COLÉGIO MURAKAMI (ANTIGO NAP),PSDB,CASA FORTE,-8.0323696,-34.9195133,RPA3,1
1710,COLÉGIO MURAKAMI (ANTIGO NAP),PSOL,CASA FORTE,-8.0323696,-34.9195133,RPA3,190
1711,COLÉGIO MURAKAMI (ANTIGO NAP),PSTU,CASA FORTE,-8.0323696,-34.9195133,RPA3,3
1712,COLÉGIO MURAKAMI (ANTIGO NAP),PT,CASA FORTE,-8.0323696,-34.9195133,RPA3,216
1713,COLÉGIO MURAKAMI (ANTIGO NAP),PV,CASA FORTE,-8.0323696,-34.9195133,RPA3,75
1714,COLÉGIO MURAKAMI (ANTIGO NAP),REDE,CASA FORTE,-8.0323696,-34.9195133,RPA3,22
1715,COLÉGIO MURAKAMI (ANTIGO NAP),REPUBLICANOS,CASA FORTE,-8.0323696,-34.9195133,RPA3,75
1716,COLÉGIO MURAKAMI (ANTIGO NAP),SOLIDARIEDADE,CASA FORTE,-8.0323696,-34.9195133,RPA3,5
1717,COLÉGIO MURAKAMI (ANTIGO NAP),UP,CASA FORTE,-8.0323696,-34.9195133,RPA3,3
1718,COLÉGIO MÁRCIA CRISTINA,AVANTE,PINA,-8.0894454,-34.8858766,RPA6,29
1719,COLÉGIO MÁRCIA CRISTINA,DC,PINA,-8.0894454,-34.8858766,RPA6,6
